Local_ID,Grade_Level,Raw_Eth_Race,Num_Eth_Race,Eth_W,Eth_H,Eth_B,Eth_O,Economic_Disadvantage,English_Learner,Special_Ed,Gifted_Talented,Number_Discipline_Incidents,YN_Discipline,Num_Gender,Num_Campus_Name,CheetoMS1,PizzaMS2,TunaMS3,MustardMS4,WatermelonMS5,Math_Avg,ELA_Avg,Math_Pass,ELA_Pass
266,8,W,1,1,0,0,0,1,0,1,0,17,1,0,2,0,1,0,0,0,56,69.5,0,0
267,7,W,1,1,0,0,0,1,0,1,0,8,1,0,2,0,1,0,0,0,75,61,1,0
268,6,W,1,1,0,0,0,1,0,1,0,2,1,0,3,0,0,1,0,0,77.5,78.5,1,1
269,6,T,5,0,0,0,1,0,0,1,0,1,1,0,3,0,0,1,0,0,80.5,88.5,1,1
270,6,H,2,0,1,0,0,0,1,0,0,1,1,0,3,0,0,1,0,0,69.5,70,0,1
271,8,H,2,0,1,0,0,0,0,1,0,1,1,0,3,0,0,1,0,0,70,76.5,1,1
272,8,H,2,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,73.5,78.5,1,1
273,6,W,1,1,0,0,0,0,0,1,0,4,1,0,1,1,0,0,0,0,84.5,80,1,1
274,6,T,5,0,0,0,1,1,0,0,0,1,1,1,2,0,1,0,0,0,71,78,1,1
275,8,H,2,0,1,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,87,88.5,1,1
276,8,H,2,0,1,0,0,1,0,1,0,3,1,0,4,0,0,0,1,0,57.5,74.5,0,1
277,7,W,1,1,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,72.5,77,1,1
278,7,H,2,0,1,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,83,72.5,1,1
279,7,W,1,1,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,75.5,73,1,1
280,8,H,2,0,1,0,0,1,0,1,0,7,1,0,2,0,1,0,0,0,79.5,76,1,1
281,6,W,1,1,0,0,0,0,0,1,0,1,1,1,5,0,0,0,0,1,72.5,82.5,1,1
282,8,H,2,0,1,0,0,1,0,1,0,4,1,0,5,0,0,0,0,1,68,68,0,0
283,8,W,1,1,0,0,0,1,0,1,0,14,1,0,1,1,0,0,0,0,72,70.5,1,1
284,8,W,1,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,88,79,1,1
285,7,W,1,1,0,0,0,1,0,0,0,4,1,0,1,1,0,0,0,0,80,79,1,1
286,8,B,3,0,0,1,0,1,0,0,0,6,1,1,2,0,1,0,0,0,81.5,76,1,1
287,6,T,5,0,0,0,1,1,0,0,0,4,1,0,2,0,1,0,0,0,81.5,83.5,1,1
288,7,W,1,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,80,74,1,1
289,8,W,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,84,93.5,1,1
290,6,W,1,1,0,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,76,66.5,1,0
291,6,W,1,1,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,0,71.5,72,1,1
292,6,W,1,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,78,84.5,1,1
293,8,H,2,0,1,0,0,0,1,0,0,2,1,0,4,0,0,0,1,0,65.5,84,0,1
294,7,H,2,0,1,0,0,1,0,0,0,12,1,0,3,0,0,1,0,0,77,74,1,1
295,6,W,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,79.5,88.5,1,1
296,8,A,4,0,0,0,1,0,0,0,0,2,1,0,3,0,0,1,0,0,87.5,93.5,1,1
297,7,W,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,77.5,80.5,1,1
298,6,W,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,73.5,84.5,1,1
299,6,W,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,82,89.5,1,1
300,8,B,3,0,0,1,0,1,0,0,0,3,1,0,3,0,0,1,0,0,70.5,71.5,1,1
301,7,B,3,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,84,76.5,1,1
302,8,W,1,1,0,0,0,1,0,0,0,8,1,0,4,0,0,0,1,0,62,74.5,0,1
303,8,W,1,1,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,82.5,79.5,1,1
304,8,T,5,0,0,0,1,0,0,0,0,3,1,0,3,0,0,1,0,0,74.5,79,1,1
305,7,B,3,0,0,1,0,0,0,0,0,2,1,0,3,0,0,1,0,0,75.5,80,1,1
306,6,H,2,0,1,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,58,70,0,1
307,8,W,1,1,0,0,0,0,0,0,0,6,1,0,4,0,0,0,1,0,71.5,77,1,1
308,7,W,1,1,0,0,0,0,0,1,0,5,1,0,5,0,0,0,0,1,72,68.5,1,0
309,6,W,1,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,60.5,80,0,1
310,7,W,1,1,0,0,0,0,0,1,0,1,1,1,5,0,0,0,0,1,62.5,68.5,0,0
311,8,B,3,0,0,1,0,0,0,0,0,1,1,0,3,0,0,1,0,0,62.5,67,0,0
312,8,H,2,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,70.5,74.5,1,1
313,8,W,1,1,0,0,0,0,0,0,1,1,1,1,4,0,0,0,1,0,91,90,1,1
314,8,B,3,0,0,1,0,1,0,1,0,3,1,0,3,0,0,1,0,0,84.5,83,1,1
315,7,W,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,83.5,80,1,1
316,7,W,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,91,81.5,1,1
317,6,W,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,73,77,1,1
318,7,W,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,77.5,76,1,1
319,7,W,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,89.5,78,1,1
320,6,W,1,1,0,0,0,0,0,1,0,1,1,0,3,0,0,1,0,0,70,79,1,1
321,8,W,1,1,0,0,0,1,0,1,0,11,1,0,2,0,1,0,0,0,76.5,78,1,1
322,8,W,1,1,0,0,0,0,0,0,0,3,1,0,3,0,0,1,0,0,65.5,83,0,1
323,8,H,2,0,1,0,0,0,0,0,0,2,1,1,3,0,0,1,0,0,57.5,66,0,0
324,7,B,3,0,0,1,0,0,0,0,0,2,1,0,4,0,0,0,1,0,84,81.5,1,1
325,7,B,3,0,0,1,0,1,0,0,0,1,1,0,2,0,1,0,0,0,69.5,69.5,0,0
326,7,H,2,0,1,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,70.5,69.5,1,0
327,7,W,1,1,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,79,74,1,1
328,8,H,2,0,1,0,0,0,0,0,0,2,1,0,4,0,0,0,1,0,68,79,0,1
329,7,W,1,1,0,0,0,0,0,0,0,2,1,1,5,0,0,0,0,1,71,77.5,1,1
330,8,H,2,0,1,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,82.5,91,1,1
331,7,W,1,1,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,1,75,75,1,1
332,6,W,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,77,79.5,1,1
333,6,W,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,65.5,79,0,1
334,7,H,2,0,1,0,0,0,0,1,0,4,1,0,1,1,0,0,0,0,79,79.5,1,1
335,8,H,2,0,1,0,0,0,0,0,1,1,1,0,5,0,0,0,0,1,76,71.5,1,1
336,8,W,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,61.5,70.5,0,1
337,6,W,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,74,77,1,1
338,7,B,3,0,0,1,0,0,0,0,0,1,1,1,5,0,0,0,0,1,79,72,1,1
339,6,B,3,0,0,1,0,1,0,1,0,1,1,0,3,0,0,1,0,0,79,81.5,1,1
340,8,W,1,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,92,91,1,1
341,6,W,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,67,80.5,0,1
342,7,H,2,0,1,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,69.5,77,0,1
343,8,T,5,0,0,0,1,0,0,1,0,8,1,0,4,0,0,0,1,0,70.5,84,1,1
344,7,W,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,1,69.5,69.5,0,0
345,8,A,4,0,0,0,1,0,0,1,0,1,1,0,4,0,0,0,1,0,86,86.5,1,1
346,7,W,1,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,72,68.5,1,0
347,7,W,1,1,0,0,0,0,0,1,0,2,1,1,5,0,0,0,0,1,72,64.5,1,0
348,8,W,1,1,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,84,83,1,1
349,7,W,1,1,0,0,0,1,0,1,0,3,1,0,3,0,0,1,0,0,85,64.5,1,0
350,8,W,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,86.5,84,1,1
351,6,W,1,1,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,78.5,80.5,1,1
352,6,A,4,0,0,0,1,0,0,0,0,3,1,0,4,0,0,0,1,0,72.5,77,1,1
353,6,H,2,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,78,81.5,1,1
354,6,W,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,86,90.5,1,1
355,6,W,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,70,78,1,1
356,7,W,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,78.5,80,1,1
357,7,T,5,0,0,0,1,1,0,1,0,2,1,0,2,0,1,0,0,0,83,76.5,1,1
358,7,W,1,1,0,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,91,81,1,1
359,7,H,2,0,1,0,0,1,1,0,0,2,1,1,1,1,0,0,0,0,74.5,72,1,1
360,6,W,1,1,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,81.5,79.5,1,1
361,7,B,3,0,0,1,0,1,0,0,0,7,1,0,4,0,0,0,1,0,88.5,89,1,1
362,7,B,3,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0,0,1,78.5,72.5,1,1
363,8,W,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,88,88.5,1,1
364,8,B,3,0,0,1,0,0,0,1,0,6,1,0,5,0,0,0,0,1,69.5,64.5,0,0
365,7,H,2,0,1,0,0,1,0,1,0,1,1,0,5,0,0,0,0,1,87.5,86,1,1
366,7,H,2,0,1,0,0,0,0,0,0,4,1,0,3,0,0,1,0,0,82,82,1,1
367,7,H,2,0,1,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,75,79,1,1
368,6,W,1,1,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,0,77.5,81,1,1
369,8,H,2,0,1,0,0,1,0,0,0,1,1,1,3,0,0,1,0,0,64,69,0,0
370,6,H,2,0,1,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,71,75.5,1,1
371,7,W,1,1,0,0,0,0,0,1,0,1,1,0,3,0,0,1,0,0,86,73.5,1,1
372,8,W,1,1,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,1,78,79,1,1
373,8,T,5,0,0,0,1,0,0,0,1,1,1,0,4,0,0,0,1,0,94,89.5,1,1
374,8,H,2,0,1,0,0,1,0,0,0,3,1,0,2,0,1,0,0,0,71.5,70,1,1
375,7,H,2,0,1,0,0,0,0,1,0,2,1,0,4,0,0,0,1,0,90.5,89,1,1
376,6,W,1,1,0,0,0,1,0,1,0,6,1,0,3,0,0,1,0,0,65,77,0,1
377,6,W,1,1,0,0,0,0,0,0,0,2,1,0,4,0,0,0,1,0,78.5,78.5,1,1
378,8,W,1,1,0,0,0,0,0,1,0,8,1,0,1,1,0,0,0,0,73,63.5,1,0
379,6,B,3,0,0,1,0,0,0,0,1,1,1,1,2,0,1,0,0,0,92.5,93,1,1
380,6,H,2,0,1,0,0,0,0,1,0,1,1,0,3,0,0,1,0,0,83,81.5,1,1
381,7,W,1,1,0,0,0,0,0,1,1,7,1,0,4,0,0,0,1,0,86,83,1,1
382,8,W,1,1,0,0,0,1,0,0,0,3,1,0,1,1,0,0,0,0,80.5,74.5,1,1
383,8,W,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,74.5,87.5,1,1
384,6,T,5,0,0,0,1,0,0,1,0,2,1,1,2,0,1,0,0,0,85,81.5,1,1
385,8,B,3,0,0,1,0,1,0,0,0,3,1,0,1,1,0,0,0,0,72.5,76,1,1
386,8,B,3,0,0,1,0,1,0,0,0,6,1,0,1,1,0,0,0,0,70,75.5,1,1
387,6,B,3,0,0,1,0,1,0,0,0,1,1,0,5,0,0,0,0,1,72,82,1,1
388,8,W,1,1,0,0,0,1,0,0,0,3,1,1,1,1,0,0,0,0,71.5,69,1,0
389,7,W,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,85,78,1,1
390,7,W,1,1,0,0,0,1,0,0,0,12,1,1,1,1,0,0,0,0,61,61.5,0,0
391,7,W,1,1,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,1,87.5,75,1,1
392,6,W,1,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,71.5,86,1,1
393,7,W,1,1,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,95.5,77.5,1,1
394,6,W,1,1,0,0,0,0,0,1,0,3,1,0,5,0,0,0,0,1,80.5,84.5,1,1
395,6,W,1,1,0,0,0,1,0,0,0,5,1,0,2,0,1,0,0,0,57,50,0,0
396,6,W,1,1,0,0,0,0,0,1,0,1,1,0,3,0,0,1,0,0,85.5,90.5,1,1
397,6,W,1,1,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,68,77.5,0,1
398,8,B,3,0,0,1,0,1,0,1,0,1,1,0,3,0,0,1,0,0,70,70,1,1
399,8,H,2,0,1,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,77,78,1,1
400,7,W,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,73.5,88,1,1
401,7,H,2,0,1,0,0,1,0,0,0,3,1,1,3,0,0,1,0,0,78.5,77,1,1
402,8,A,4,0,0,0,1,1,0,0,0,1,1,1,5,0,0,0,0,1,66,62.5,0,0
403,8,H,2,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,66.5,76,0,1
404,8,H,2,0,1,0,0,1,1,1,0,2,1,0,2,0,1,0,0,0,68.5,72.5,0,1
405,8,T,5,0,0,0,1,1,0,0,0,1,1,1,3,0,0,1,0,0,79,81,1,1
406,8,W,1,1,0,0,0,1,0,0,0,1,1,1,3,0,0,1,0,0,70.5,76,1,1
407,7,B,3,0,0,1,0,1,0,0,0,2,1,0,3,0,0,1,0,0,74.5,72,1,1
408,7,B,3,0,0,1,0,1,0,0,0,5,1,1,2,0,1,0,0,0,79,79,1,1
409,7,H,2,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,90,86,1,1
410,8,W,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,71,46.5,1,0
411,8,W,1,1,0,0,0,1,0,1,0,1,1,0,3,0,0,1,0,0,77.5,77,1,1
412,8,W,1,1,0,0,0,0,0,0,0,4,1,0,4,0,0,0,1,0,54.5,76,0,1
413,8,W,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,74.5,76,1,1
414,8,W,1,1,0,0,0,0,0,0,0,2,1,0,4,0,0,0,1,0,60,76.5,0,1
415,8,W,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,89.5,87,1,1
416,8,H,2,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,70,79,1,1
417,6,W,1,1,0,0,0,1,0,1,0,1,1,0,5,0,0,0,0,1,77,86.5,1,1
418,7,H,2,0,1,0,0,1,0,0,0,2,1,0,3,0,0,1,0,0,74.5,71,1,1
419,8,W,1,1,0,0,0,0,0,1,0,3,1,1,2,0,1,0,0,0,74.5,81.5,1,1
420,7,H,2,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,80,89,1,1
421,6,B,3,0,0,1,0,0,0,0,0,1,1,0,4,0,0,0,1,0,76.5,75,1,1
422,8,H,2,0,1,0,0,1,0,0,0,4,1,0,1,1,0,0,0,0,70.5,75.5,1,1
423,8,W,1,1,0,0,0,0,0,0,0,2,1,1,3,0,0,1,0,0,74,88.5,1,1
424,7,I,6,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,1,0,64.5,64.5,0,0
425,7,H,2,0,1,0,0,1,1,0,0,3,1,0,4,0,0,0,1,0,77,77.5,1,1
426,8,H,2,0,1,0,0,0,0,1,0,1,1,0,3,0,0,1,0,0,75,76.5,1,1
427,7,W,1,1,0,0,0,1,0,0,0,8,1,0,2,0,1,0,0,0,72,68.5,1,0
428,8,W,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,70,67,1,0
429,6,W,1,1,0,0,0,0,0,1,0,6,1,0,2,0,1,0,0,0,85.5,85,1,1
430,7,W,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,77,74.5,1,1
431,8,W,1,1,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,80.5,80.5,1,1
432,8,W,1,1,0,0,0,0,0,0,0,5,1,1,3,0,0,1,0,0,41.5,56,0,0
433,7,W,1,1,0,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,89.5,73,1,1
434,6,B,3,0,0,1,0,1,0,1,0,5,1,1,3,0,0,1,0,0,76.5,78,1,1
435,8,W,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,61.5,63,0,0
436,8,H,2,0,1,0,0,1,0,0,0,6,1,0,3,0,0,1,0,0,63,70,0,1
437,8,H,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,79.5,75.5,1,1
438,6,W,1,1,0,0,0,1,0,0,0,3,1,0,3,0,0,1,0,0,69.5,74,0,1
439,6,B,3,0,0,1,0,0,0,1,0,2,1,0,3,0,0,1,0,0,76,76,1,1
440,8,H,2,0,1,0,0,1,0,0,0,3,1,1,1,1,0,0,0,0,75,67,1,0
441,8,B,3,0,0,1,0,0,0,1,0,4,1,0,2,0,1,0,0,0,65.5,70.5,0,1
442,8,B,3,0,0,1,0,1,0,0,0,7,1,0,2,0,1,0,0,0,69.5,70,0,1
443,6,H,2,0,1,0,0,0,1,0,0,2,1,1,5,0,0,0,0,1,73.5,86,1,1
444,8,W,1,1,0,0,0,0,0,1,0,5,1,0,4,0,0,0,1,0,84,80.5,1,1
445,7,H,2,0,1,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,71.5,63,1,0
446,8,B,3,0,0,1,0,1,0,0,0,1,1,0,3,0,0,1,0,0,70,70.5,1,1
447,6,B,3,0,0,1,0,1,0,0,0,10,1,1,2,0,1,0,0,0,70,69,1,0
448,7,H,2,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,70,69.5,1,0
449,7,B,3,0,0,1,0,1,0,0,0,3,1,0,3,0,0,1,0,0,64.5,59,0,0
450,8,B,3,0,0,1,0,1,0,0,0,4,1,1,3,0,0,1,0,0,79.5,81.5,1,1
451,8,W,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,72,77,1,1
452,8,H,2,0,1,0,0,0,0,0,0,3,1,1,3,0,0,1,0,0,74.5,81,1,1
453,6,W,1,1,0,0,0,1,0,0,0,2,1,0,2,0,1,0,0,0,70.5,76.5,1,1
454,6,W,1,1,0,0,0,0,0,1,0,16,1,0,2,0,1,0,0,0,54.5,51.5,0,0
455,7,B,3,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0,0,1,78,74,1,1
456,6,W,1,1,0,0,0,1,0,1,0,2,1,0,2,0,1,0,0,0,80.5,88.5,1,1
457,7,W,1,1,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,1,80.5,72.5,1,1
458,6,W,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,75,86,1,1
459,6,H,2,0,1,0,0,1,1,0,0,1,1,0,3,0,0,1,0,0,66,79,0,1
460,8,W,1,1,0,0,0,0,0,0,0,3,1,0,4,0,0,0,1,0,76.5,78.5,1,1
461,8,W,1,1,0,0,0,0,0,0,1,1,1,0,4,0,0,0,1,0,95.5,91.5,1,1
462,7,H,2,0,1,0,0,1,0,1,0,1,1,0,3,0,0,1,0,0,80.5,67,1,0
463,6,W,1,1,0,0,0,1,0,0,0,1,1,1,3,0,0,1,0,0,87.5,89,1,1
464,8,B,3,0,0,1,0,1,0,0,0,1,1,1,3,0,0,1,0,0,75.5,84,1,1
465,7,W,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0,89,86.5,1,1
466,8,W,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,89,92,1,1
467,6,B,3,0,0,1,0,0,0,0,0,1,1,0,4,0,0,0,1,0,71.5,80,1,1
468,8,W,1,1,0,0,0,0,0,0,0,4,1,0,4,0,0,0,1,0,87,85,1,1
469,7,H,2,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,93.5,86.5,1,1
470,7,B,3,0,0,1,0,1,0,1,0,4,1,0,2,0,1,0,0,0,81,82,1,1
471,6,H,2,0,1,0,0,1,0,0,0,1,1,0,4,0,0,0,1,0,68.5,78,0,1
472,8,H,2,0,1,0,0,0,0,0,0,2,1,0,4,0,0,0,1,0,80,81.5,1,1
473,8,B,3,0,0,1,0,1,0,0,0,5,1,0,4,0,0,0,1,0,71.5,75,1,1
474,7,B,3,0,0,1,0,1,0,0,0,3,1,0,4,0,0,0,1,0,68,75,0,1
475,6,W,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,70,74,1,1
476,6,H,2,0,1,0,0,1,0,0,0,4,1,0,1,1,0,0,0,0,68,77.5,0,1
477,8,W,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,87,91,1,1
478,6,T,5,0,0,0,1,1,0,0,0,13,1,0,4,0,0,0,1,0,57,76,0,1
479,7,B,3,0,0,1,0,0,0,1,0,6,1,0,5,0,0,0,0,1,75,60,1,0
480,6,W,1,1,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,79.5,85,1,1
481,6,H,2,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,66.5,80,0,1
482,8,H,2,0,1,0,0,0,0,0,0,2,1,0,4,0,0,0,1,0,72,80.5,1,1
483,6,W,1,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,86.5,80,1,1
484,8,W,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,82,76,1,1
485,6,W,1,1,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,77,85.5,1,1
486,7,W,1,1,0,0,0,1,0,0,0,2,1,1,2,0,1,0,0,0,92,87,1,1
487,8,W,1,1,0,0,0,1,0,0,0,3,1,0,2,0,1,0,0,0,67,75,0,1
488,8,W,1,1,0,0,0,0,0,1,0,2,1,0,2,0,1,0,0,0,72.5,77.5,1,1
489,7,H,2,0,1,0,0,1,1,0,0,1,1,0,3,0,0,1,0,0,80.5,74.5,1,1
490,6,B,3,0,0,1,0,0,0,0,0,3,1,0,3,0,0,1,0,0,83,82.5,1,1
491,7,H,2,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,79,87.5,1,1
492,8,B,3,0,0,1,0,0,0,0,0,11,1,0,4,0,0,0,1,0,71,73,1,1
493,7,H,2,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,82,75,1,1
494,6,W,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,71,71.5,1,1
495,6,W,1,1,0,0,0,1,0,1,0,3,1,0,1,1,0,0,0,0,75.5,80.5,1,1
496,8,H,2,0,1,0,0,0,1,0,0,2,1,1,4,0,0,0,1,0,76.5,82,1,1
497,7,W,1,1,0,0,0,0,0,1,0,3,1,0,3,0,0,1,0,0,70,67.5,1,0
498,6,H,2,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,90,81,1,1
499,6,B,3,0,0,1,0,0,0,0,0,1,1,0,3,0,0,1,0,0,65,76,0,1
500,6,B,3,0,0,1,0,1,0,0,0,1,1,1,3,0,0,1,0,0,71.5,69.5,1,0
501,8,B,3,0,0,1,0,1,0,0,0,1,1,0,3,0,0,1,0,0,75,70.5,1,1
502,6,H,2,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,63,80,0,1
503,6,W,1,1,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,0,82,86.5,1,1
504,7,B,3,0,0,1,0,1,0,1,0,2,1,0,5,0,0,0,0,1,82,79.5,1,1
506,7,W,1,1,0,0,0,1,0,1,0,8,1,0,4,0,0,0,1,0,56.5,63,0,0
507,7,H,2,0,1,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,77.5,82.5,1,1
508,7,W,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,76,75.5,1,1
509,7,W,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,84,78.5,1,1
510,6,W,1,1,0,0,0,0,0,1,0,1,1,0,4,0,0,0,1,0,69,87.5,0,1
511,7,B,3,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,80,88,1,1
512,8,W,1,1,0,0,0,1,0,0,0,1,1,1,3,0,0,1,0,0,75.5,92,1,1
513,8,W,1,1,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,70,72,1,1
514,8,H,2,0,1,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,71,70.5,1,1
515,6,W,1,1,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,0,82,83.5,1,1
516,7,B,3,0,0,1,0,1,0,0,0,6,1,1,5,0,0,0,0,1,76,72.5,1,1
517,6,B,3,0,0,1,0,1,0,0,0,2,1,1,5,0,0,0,0,1,77,86.5,1,1
518,6,T,5,0,0,0,1,0,0,0,0,2,1,0,5,0,0,0,0,1,77.5,86,1,1
519,7,B,3,0,0,1,0,1,0,0,0,4,1,1,5,0,0,0,0,1,56,68,0,0
520,7,W,1,1,0,0,0,1,0,0,0,6,1,1,2,0,1,0,0,0,70,71,1,1
521,7,W,1,1,0,0,0,1,0,0,0,2,1,1,2,0,1,0,0,0,80.5,78,1,1
522,8,B,3,0,0,1,0,1,0,1,0,8,1,0,5,0,0,0,0,1,50.5,52,0,0
523,8,B,3,0,0,1,0,1,0,0,0,8,1,1,5,0,0,0,0,1,71.5,62,1,0
524,6,W,1,1,0,0,0,0,0,0,0,4,1,0,2,0,1,0,0,0,86.5,84.5,1,1
525,7,B,3,0,0,1,0,1,0,1,0,1,1,0,5,0,0,0,0,1,73,79.5,1,1
526,8,W,1,1,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,69.5,83,0,1
527,6,B,3,0,0,1,0,1,0,0,0,1,1,0,3,0,0,1,0,0,75.5,81.5,1,1
528,6,W,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,88,86.5,1,1
529,6,W,1,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,75.5,89,1,1
530,6,W,1,1,0,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,80,87,1,1
531,7,B,3,0,0,1,0,0,0,0,0,4,1,0,5,0,0,0,0,1,53.5,57,0,0
532,7,B,3,0,0,1,0,0,0,0,0,1,1,1,5,0,0,0,0,1,71,64,1,0
